Sr No.,Company Name,Job Title,Salaries Reported,Location,Salary
2250,SS Supply Chain Solutions,Data Analyst,2,Pune,658975
2251,DONE by NONE,Data Analyst,2,Pune,250692
2252,NVIDIA,Data Analyst,2,Pune,360468
2253,AffinityX,Data Analyst,2,Pune,193764
2254,Entercoms,Data Analyst,2,Pune,421223
2255,BYJU'S,Data Analyst,2,Pune,472340
2256,First Student,Data Analyst,2,Pune,277519
2257,Knorex,Data Analyst,2,Pune,318228
2258,XYZ,Data Analyst,2,Pune,730679
2259,NA World Services,Data Analyst,2,Pune,378396
2260,Sokrati,Data Analyst,2,Pune,123540
2261,Rudder Analytics,Data Analyst,2,Pune,438266
2262,Emcure Pharmaceuticals,Data Analyst,2,Pune,451392
2263,MarketsandMarkets,Data Analyst,1,Pune,353141
2264,Graco,Data Analyst,1,Pune,706283
2265,TEJAS TECHNOLOGIES INC,Data Analyst,1,Pune,655834
2266,Águas Guariroba,Data Analyst,1,Pune,666792
2267,Microsoft,Data Analyst,1,Pune,1074883
2268,Abhijeet Group,Data Analyst,1,Pune,222840
2269,Smartek21,Data Analyst,1,Pune,429214
2270,Kalitta Air,Data Analyst,1,Pune,206332
2271,Accenture,Data Analyst,1,Pune,180000
2272,NVIDIA,Data Analyst,1,Pune,406551
2273,Progressive Infovision,Data Analyst,1,Pune,207368
2274,Ample Softech System,Data Analyst,1,Pune,426756
2275,Ziff Davis LLC,Data Analyst,1,Pune,521474
2276,IIM Kozhikkode,Data Analyst,1,Pune,764702
2277,Perennial,Data Analyst,1,Pune,193476
2278,Irupar Sociedad Cooperativa,Data Analyst,1,Pune,604401
2279,md,Data Analyst,1,Pune,134314
2280,IBM,Data Analyst,1,Pune,1007334
2281,TIAA,Data Analyst,1,Pune,1438333
2282,Kisan Forum,Data Analyst,1,Pune,423155
2283,EBC,Data Analyst,1,Pune,6431966
2284,Allstate,Data Analyst,1,Pune,540810
2285,GTT,Data Analyst,1,Pune,615475
2286,Strata Decision Technology,Data Analyst,1,Pune,600676
2287,Appberry,Data Analyst,1,Pune,257484
2288,Fran Biz,Data Analyst,1,Pune,24120
2289,Arya Risk Management Solutions,Data Analyst,1,Pune,406551
2290,Avalara,Data Analyst,1,Pune,479956
2291,Tiger Analytics,Data Analyst,1,Pune,859906
2292,D.A.T.A.,Data Analyst,1,Pune,74400
2293,Tecure Technology,Data Analyst,1,Pune,184929
2294,Itouch Infotronics,Data Analyst,1,Pune,681045
2295,DEUSTCHE,Data Analyst,1,Pune,1932460
2296,TeamLease Staffing Solutions,Data Analyst,1,Pune,296664
2297,Mahira Engineering,Data Analyst,1,Pune,205476
2298,Mahendra’s Institute,Data Analyst,1,Pune,509801
2299,KreditBee,Data Analyst,1,Pune,520597
2300,Accenture,Data Analyst,1,Pune,216432
2301,DataVinci Analytics Agency,Data Analyst,1,Pune,372948
2302,Maestro Intellect,Data Analyst,1,Pune,191655
2303,Ugam,Data Analyst,1,Pune,700000
2304,Horizon Electric,Data Analyst,1,Pune,107064
2305,Cotiviti,Data Analyst,1,Pune,873273
2306,Global Market Insights,Data Analyst,1,Pune,211160
2307,Infort Technology,Data Analyst,1,Pune,435192
2308,MIT,Data Analyst,1,Pune,247596
2309,Kerlan-Jobe Orthopaedic Clinic,Data Analyst,1,Pune,600000
2310,Amadeus,Data Analyst,1,Pune,482340
2311,Mass Technologies,Data Analyst,1,Pune,360000
2312,PRGX Global,Data Analyst,1,Pune,508188
2313,PhotoMath (CA),Data Analyst,1,Pune,361764
2314,Lalit Roongta Group,Data Analyst,1,Pune,715584
2315,Looking for Job,Data Analyst,1,Pune,644930
2316,MIT World Peace University,Data Analyst,1,Pune,552686
2317,Allianz,Data Analyst,1,Pune,369852
2318,We Are Job Seekers,Data Analyst,1,Pune,369857
2319,Prithvi Nath,Data Analyst,1,Pune,128988
2320,Cubictree Technology Solutions,Data Analyst,1,Pune,386492
2321,Magna Infotech,Data Analyst,1,Pune,414388
2322,CSS Corporation,Data Analyst,1,Pune,73405
2323,Endurance Technologies,Data Analyst,1,Pune,376209
2324,Johnson Controls,Data Analyst,1,Pune,397707
2325,Roverside,Data Analyst,1,Pune,686743
2326,ABC,Data Analyst,1,Pune,160272
2327,Diverse Lynx,Data Analyst,1,Pune,1074883
2328,Xyster Consulting,Data Analyst,1,Pune,50905
2329,Vereigen Media,Data Analyst,1,Pune,322464
2330,ASD,Data Analyst,1,Pune,2363988
2331,Michelin,Data Analyst,1,Pune,634621
2332,Kurrajong and District Hospital Society,Data Analyst,1,Pune,706283
2333,Yogesh and Jain,Data Analyst,1,Pune,200000
2334,WebDirekt,Data Analyst,1,Pune,241760
2335,Excelsior Research,Data Analyst,1,Pune,149208
2336,Sunanda Speciality Coatings,Data Analyst,1,Pune,600487
2337,Blue Planet Solutions,Data Analyst,1,Pune,252244
2338,Northern Alberta Institute of Technology,Data Analyst,1,Pune,137652
2339,GTL Limited,Data Analyst,1,Pune,637252
2340,S2W Media,Data Analyst,1,Pune,564654
2341,IDEA,Data Analyst,1,Pune,656800
2342,Coditas,Data Analyst,1,Pune,454039
2343,Tommy Hilfiger,Data Analyst,1,Pune,610860
2344,Cummins,Data Analyst,1,Pune,782484
2345,ADHOC Services,Data Analyst,1,Pune,563464
2346,GGS Engineering Services,Data Analyst,1,Pune,282327
2347,SG Analytics,Data Analyst,1,Pune,406551
2348,Zendesk,Data Analyst,1,Pune,309492
2349,Cosmos eSolutions & Services,Data Analyst,1,Pune,324419
2350,Innovatus Technologies,Data Analyst,1,Pune,314292
2351,Flash Electronics (India),Data Analyst,1,Pune,197256
2352,Evolvus,Data Analyst,1,Pune,216827
2353,Diacto Technologies,Data Analyst,1,Pune,251580
2354,Tata Consultancy Services,Data Analyst,35,Hyderabad,500000
2355,Deloitte,Data Analyst,29,Hyderabad,624783
2356,Amazon,Data Analyst,25,Hyderabad,419297
2357,Accenture,Data Analyst,23,Hyderabad,479366
2358,Cognizant Technology Solutions,Data Analyst,22,Hyderabad,527930
2359,Zen3 Info Solutions,Data Analyst,19,Hyderabad,297492
2360,Tech Mahindra,Data Analyst,18,Hyderabad,400745
2361,Infosys,Data Analyst,14,Hyderabad,495265
2362,IBM,Data Analyst,12,Hyderabad,513986
2363,Google,Data Analyst,11,Hyderabad,1532909
2364,CAMP Systems,Data Analyst,9,Hyderabad,348156
2365,GlobalData,Data Analyst,9,Hyderabad,363228
2366,Optum,Data Analyst,9,Hyderabad,1273952
2367,Capgemini,Data Analyst,9,Hyderabad,377686
2368,GlobalLogic,Data Analyst,8,Hyderabad,242324
2369,Microsoft,Data Analyst,7,Hyderabad,924643
2370,Unifytech,Data Analyst,7,Hyderabad,223812
2371,Kantar,Data Analyst,7,Hyderabad,407376
2372,ICICI Bank,Data Analyst,7,Hyderabad,604401
2373,Cyient,Data Analyst,7,Hyderabad,564107
2374,Wipro,Data Analyst,7,Hyderabad,305881
2375,ValueLabs,Data Analyst,7,Hyderabad,902901
2376,Metrics4 Analytics,Data Analyst,6,Hyderabad,470717
2377,UnitedHealth Group,Data Analyst,6,Hyderabad,1198941
2378,Saras Analytics,Data Analyst,5,Hyderabad,703418
2379,Teleperformance,Data Analyst,5,Hyderabad,186000
2380,Dynata,Data Analyst,5,Hyderabad,388898
2381,Verizon,Data Analyst,5,Hyderabad,976617
2382,Serco Group,Data Analyst,5,Hyderabad,370764
2383,Quadrant Resource,Data Analyst,5,Hyderabad,330132
2384,Zeta Global,Data Analyst,5,Hyderabad,382351
2385,Zen3 Infosolutions,Data Analyst,5,Hyderabad,500000
2386,Optum Global Solutions,Data Analyst,5,Hyderabad,903446
2387,Dell Technologies,Data Analyst,5,Hyderabad,1007334
2388,ADP,Data Analyst,4,Hyderabad,640566
2389,Oracle,Data Analyst,4,Hyderabad,1139417
2390,S&P Global,Data Analyst,4,Hyderabad,658529
2391,Wells Fargo,Data Analyst,4,Hyderabad,681356
2392,Uber,Data Analyst,4,Hyderabad,662645
2393,Novartis,Data Analyst,4,Hyderabad,914961
2394,Fresher,Data Analyst,4,Hyderabad,360588
2395,DataBeat,Data Analyst,4,Hyderabad,403524
2396,Salesforce,Data Analyst,4,Hyderabad,1205626
2397,PK,Data Analyst,4,Hyderabad,452137
2398,Apex CoVantage,Data Analyst,3,Hyderabad,106392
2399,MediaMint,Data Analyst,3,Hyderabad,366514
2400,MetrixLab,Data Analyst,3,Hyderabad,437781
2401,EMPLOYERS,Data Analyst,3,Hyderabad,300000
2402,Genpact,Data Analyst,3,Hyderabad,338792
2403,IMImobile,Data Analyst,3,Hyderabad,711350
2404,Quantium,Data Analyst,3,Hyderabad,1072842
2405,HitWicket,Data Analyst,3,Hyderabad,669115
2406,AIR Worldwide,Data Analyst,3,Hyderabad,398975
2407,Indian Political Action Committee,Data Analyst,3,Hyderabad,735354
2408,Indium Software,Data Analyst,3,Hyderabad,743209
2409,Ivy,Data Analyst,3,Hyderabad,967041
2410,NTT DATA,Data Analyst,3,Hyderabad,508188
2411,IHS Markit,Data Analyst,3,Hyderabad,509802
2412,First Student,Data Analyst,3,Hyderabad,600000
2413,Trianz,Data Analyst,3,Hyderabad,588637
2414,Tata Steel,Data Analyst,2,Hyderabad,857580
2415,Exusia,Data Analyst,2,Hyderabad,443020
2416,Cotiviti,Data Analyst,2,Hyderabad,311470
2417,Realshoppee Retail,Data Analyst,2,Hyderabad,503064
2418,ICE Data Services,Data Analyst,2,Hyderabad,430475
2419,CDK Global,Data Analyst,2,Hyderabad,1123734
2420,Vodafone Idea,Data Analyst,2,Hyderabad,616488
2421,[24]7.ai,Data Analyst,2,Hyderabad,2243796
2422,Intercontinental Exchange,Data Analyst,2,Hyderabad,458425
2423,Jayar Manufacturing,Data Analyst,2,Hyderabad,719166
2424,ReferenceGlobe,Data Analyst,2,Hyderabad,180440
2425,DuPont Sustainable Solutions,Data Analyst,2,Hyderabad,861090
2426,Technical Data Analysis,Data Analyst,2,Hyderabad,360000
2427,Amazon,Data Analyst,2,Hyderabad,998364
2428,Wenable Technologies,Data Analyst,2,Hyderabad,625884
2429,Parexel,Data Analyst,2,Hyderabad,519540
2430,HSBC,Data Analyst,2,Hyderabad,606240
2431,Franklin Templeton Investments,Data Analyst,2,Hyderabad,136137
2432,BYJU'S,Data Analyst,2,Hyderabad,633866
2433,HCL,Data Analyst,2,Hyderabad,900229
2434,Yes Bank,Data Analyst,2,Hyderabad,338652
2435,Cogent Data Solutions,Data Analyst,2,Hyderabad,286512
2436,Solugenix Corporation,Data Analyst,2,Hyderabad,113208
2437,Minvesta,Data Analyst,2,Hyderabad,283956
2438,Virtusa,Data Analyst,2,Hyderabad,2265324
2439,HCL Technologies,Data Analyst,2,Hyderabad,337236
2440,Rajesh Motors,Data Analyst,2,Hyderabad,375807
2441,SR Edu Solutions,Data Analyst,2,Hyderabad,220740
2442,YES,Data Analyst,2,Hyderabad,209952
2443,Freelancer,Data Analyst,2,Hyderabad,286452
2444,DONE by NONE,Data Analyst,2,Hyderabad,732996
2445,InsideView,Data Analyst,2,Hyderabad,876660
2446,Next Education India,Data Analyst,2,Hyderabad,619752
2447,First Student,Data Analyst,2,Hyderabad,2821536
2448,DBS Bank,Data Analyst,2,Hyderabad,1138712
2449,myPaisaa,Data Analyst,1,Hyderabad,180876
2450,PrimEra Medical Technologies,Data Analyst,1,Hyderabad,508113
2451,Strategic Alpha,Data Analyst,1,Hyderabad,515829
2452,Hetero,Data Analyst,1,Hyderabad,245265
2453,E-Prospects,Data Analyst,1,Hyderabad,772984
2454,GigIndia,Data Analyst,1,Hyderabad,2237700
2455,Sun Microsystems,Data Analyst,1,Hyderabad,338792
2456,Appen,Data Analyst,1,Hyderabad,240000
2457,La casa one,Data Analyst,1,Hyderabad,425520
2458,VotaryTech,Data Analyst,1,Hyderabad,237117
2459,Dr. Reddy's,Data Analyst,1,Hyderabad,336000
2460,Harish Hathiwala,Data Analyst,1,Hyderabad,367898
2461,Jaffar Engineering Works,Data Analyst,1,Hyderabad,1262223
2462,Mindtree,Data Analyst,1,Hyderabad,242808
2463,Amazon,Data Analyst,1,Hyderabad,435196
2464,PokerStars,Data Analyst,1,Hyderabad,859906
2465,Moonstone Infotech,Data Analyst,1,Hyderabad,807180
2466,GOLDFINCH,Data Analyst,1,Hyderabad,402934
2467,Ola,Data Analyst,1,Hyderabad,1182371
2468,Innominds Software,Data Analyst,1,Hyderabad,542064
2469,Snycon Software Solutions,Data Analyst,1,Hyderabad,468864
2470,E-rachit Technologies,Data Analyst,1,Hyderabad,1210770
2471,Orbit Technologies,Data Analyst,1,Hyderabad,10814
2472,DataBeat,Data Analyst,1,Hyderabad,186480
2473,Marten Transport,Data Analyst,1,Hyderabad,517757
2474,Multiplier Solutions,Data Analyst,1,Hyderabad,281316
2475,Novartis,Data Analyst,1,Hyderabad,629472
2476,Vi,Data Analyst,1,Hyderabad,778606
2477,Jai Raj Ispat,Data Analyst,1,Hyderabad,67764
2478,STUDY Monitor Tech,Data Analyst,1,Hyderabad,232105
2479,Goldman Sachs,Data Analyst,1,Hyderabad,455550
2480,ABC,Data Analyst,1,Hyderabad,100000
2481,Law In Order,Data Analyst,1,Hyderabad,483697
2482,Object Technology Solutions India,Data Analyst,1,Hyderabad,363228
2483,Lifetime Wellness Rx International Limited,Data Analyst,1,Hyderabad,451451
2484,Informatica,Data Analyst,1,Hyderabad,521474
2485,Byte Software Services,Data Analyst,1,Hyderabad,790515
2486,Genpact,Data Analyst,1,Hyderabad,39009619
2487,EE Technologies,Data Analyst,1,Hyderabad,540000
2488,Nisum,Data Analyst,1,Hyderabad,67764
2489,ETG International,Data Analyst,1,Hyderabad,268721
2490,Wipro Technologies,Data Analyst,1,Hyderabad,24756
2491,Innodatatics,Data Analyst,1,Hyderabad,400000
2492,Netflix,Data Analyst,1,Hyderabad,1200000
2493,Constant Contact,Data Analyst,1,Hyderabad,302693
2494,ICICI Bank,Data Analyst,1,Hyderabad,1976461
2495,D&B Technologies,Data Analyst,1,Hyderabad,700000
2496,Kritha Convertors,Data Analyst,1,Hyderabad,537441
2497,ZettaMine Labs,Data Analyst,1,Hyderabad,338792
2498,Nagamani Hospital,Data Analyst,1,Hyderabad,540000
2499,GMR Hyderabad International Airport,Data Analyst,1,Hyderabad,691840
2500,Idol Soft,Data Analyst,1,Hyderabad,518419
2501,Crown Holdings,Data Analyst,1,Hyderabad,752418
2502,Sankalp Group,Data Analyst,1,Hyderabad,618995
2503,Enrich IBS,Data Analyst,1,Hyderabad,3773676
2504,DuPont,Data Analyst,1,Hyderabad,901815
2505,Intelenet,Data Analyst,1,Hyderabad,196834
2506,eHaat,Data Analyst,1,Hyderabad,338792
2507,Vidal Healthcare,Data Analyst,1,Hyderabad,241176
2508,Astegic,Data Analyst,1,Hyderabad,1134824
2509,Unify,Data Analyst,1,Hyderabad,443472
2510,HSBC,Data Analyst,1,Hyderabad,1468099
2511,James Hardie,Data Analyst,1,Hyderabad,290315
2512,Soul Of Anime Toystore,Data Analyst,1,Hyderabad,537441
2513,Amazon Flex,Data Analyst,1,Hyderabad,464246
2514,Thomson Reuters,Data Analyst,1,Hyderabad,288048
2515,HighRadius,Data Analyst,1,Hyderabad,169512
2516,TEKsystems,Data Analyst,1,Hyderabad,522547
2517,Nassau Re,Data Analyst,1,Hyderabad,3773676
2518,OYO,Data Analyst,1,Hyderabad,120000
2519,Petpal,Data Analyst,1,Hyderabad,147156
2520,American Airlines,Data Analyst,1,Hyderabad,302196
2521,exceedsoft,Data Analyst,1,Hyderabad,203280
2522,Nexii IT Labs,Data Analyst,1,Hyderabad,419651
2523,AnyTimeLoan.in,Data Analyst,1,Hyderabad,354720
2524,Bourntec Solutions,Data Analyst,1,Hyderabad,416478
2525,Fresher,Data Analyst,1,Hyderabad,252244
2526,Jobminar,Data Analyst,1,Hyderabad,302200
2527,Ardem,Data Analyst,1,Hyderabad,219912
2528,Virtusa,Data Analyst,1,Hyderabad,221675
2529,Ushta Te Consultancy Services LLP,Data Analyst,1,Hyderabad,310791
2530,Tata Consultancy Services,Data Analyst,1,Hyderabad,544848
2531,Berkadia,Data Analyst,1,Hyderabad,207194
2532,Samsara,Data Analyst,1,Hyderabad,451723
2533,Polaris FT,Data Analyst,1,Hyderabad,644153
2534,Aria Tech IT Solutions,Data Analyst,1,Hyderabad,602928
2535,Capgemini Invent,Data Analyst,1,Hyderabad,565059
2536,Menukuri chakradhar reddy,Data Analyst,1,Hyderabad,381856
2537,Idfy,Data Analyst,1,Hyderabad,602930
2538,ABCDEF,Data Analyst,1,Hyderabad,490531
2539,WNS,Data Analyst,1,Hyderabad,513120
2540,Invergence Analytics,Data Analyst,1,Hyderabad,677584
2541,Datasite,Data Analyst,1,Hyderabad,725180
2542,PowerBI Consulting,Data Analyst,1,Hyderabad,300000
2543,Cognizant Technology Solutions,Data Analyst,1,Hyderabad,616428
2544,Saksham Innovations,Data Analyst,1,Hyderabad,156000
2545,Indigen Technologies,Data Analyst,1,Hyderabad,500000
2546,TeacherActive,Data Analyst,1,Hyderabad,377364
2547,Fountane,Data Analyst,1,Hyderabad,147156
2548,GlobalLogic,Data Analyst,86,New Delhi,230043
2549,Tata Consultancy Services,Data Analyst,49,New Delhi,591185
2550,Accenture,Data Analyst,28,New Delhi,602557
2551,HCL Technologies,Data Analyst,26,New Delhi,414214
2552,EXL Service,Data Analyst,24,New Delhi,635113
2553,Innovaccer,Data Analyst,23,New Delhi,790515
2554,The Smart Cube,Data Analyst,20,New Delhi,711651
2555,Axtria,Data Analyst,20,New Delhi,670089
2556,EY,Data Analyst,17,New Delhi,500434
2557,Optum,Data Analyst,17,New Delhi,960000
2558,Absolutdata,Data Analyst,17,New Delhi,594768
2559,American Express,Data Analyst,15,New Delhi,1134824
2560,OYO,Data Analyst,15,New Delhi,601029
2561,IBM,Data Analyst,15,New Delhi,521474
2562,Ericsson-Worldwide,Data Analyst,15,New Delhi,449332
2563,Cognizant Technology Solutions,Data Analyst,14,New Delhi,456591
2564,Genpact,Data Analyst,14,New Delhi,525749
2565,Wipro,Data Analyst,14,New Delhi,593140
2566,Bharti Airtel,Data Analyst,13,New Delhi,484519
2567,Amazon,Data Analyst,12,New Delhi,566735
2568,Capgemini,Data Analyst,12,New Delhi,401435
2569,Paytm,Data Analyst,12,New Delhi,602693
2570,Tech Mahindra,Data Analyst,11,New Delhi,340679
2571,Fresher,Data Analyst,11,New Delhi,402934
2572,ZS Associates,Data Analyst,11,New Delhi,712674
2573,NTT DATA,Data Analyst,11,New Delhi,502442
2574,LiquidHub,Data Analyst,10,New Delhi,351668
2575,UnitedHealth Group,Data Analyst,9,New Delhi,928492
2576,Aon,Data Analyst,9,New Delhi,397330
2577,Snapdeal,Data Analyst,9,New Delhi,1019603
2578,Google,Data Analyst,9,New Delhi,386958
2579,AXA XL,Data Analyst,8,New Delhi,731213
2580,WNS,Data Analyst,8,New Delhi,726809
2581,American Express,Data Analyst,8,New Delhi,1070976
2582,KPMG,Data Analyst,8,New Delhi,509210
2583,Mercer,Data Analyst,8,New Delhi,400410
2584,Publicis Sapient,Data Analyst,7,New Delhi,680894
2585,Denave,Data Analyst,7,New Delhi,417179
2586,Deloitte,Data Analyst,7,New Delhi,429953
2587,McKinsey & Company,Data Analyst,7,New Delhi,1401954
2588,BT,Data Analyst,7,New Delhi,524564
2589,Decision Point,Data Analyst,7,New Delhi,616428
2590,Saarthee,Data Analyst,7,New Delhi,621583
2591,Collegedunia,Data Analyst,7,New Delhi,261907
2592,IHS Markit,Data Analyst,7,New Delhi,621583
2593,ABC,Data Analyst,6,New Delhi,538846
2594,MedTourEasy,Data Analyst,6,New Delhi,311449
2595,b3Intelligence,Data Analyst,6,New Delhi,394920
2596,Fresher,Data Analyst,6,New Delhi,302400
2597,Fiserv,Data Analyst,6,New Delhi,1324095
2598,DXC Technology,Data Analyst,6,New Delhi,545756
2599,Competent Software,Data Analyst,6,New Delhi,185388
2600,Freelancer,Data Analyst,6,New Delhi,520272
2601,Optum Global Solutions,Data Analyst,6,New Delhi,1218012
2602,TransOrg Analytics,Data Analyst,6,New Delhi,664286
2603,Toluna,Data Analyst,6,New Delhi,544387
2604,Concentrix,Data Analyst,6,New Delhi,438924
2605,TO THE NEW,Data Analyst,5,New Delhi,309194
2606,R1 RCM,Data Analyst,5,New Delhi,537613
2607,EasyRewardz,Data Analyst,5,New Delhi,484238
2608,Better.com,Data Analyst,5,New Delhi,1177000
2609,Times Internet,Data Analyst,5,New Delhi,602930
2610,McKinsey Knowledge Center,Data Analyst,5,New Delhi,1541071
2611,Palin Analytics,Data Analyst,5,New Delhi,498630
2612,Nokia,Data Analyst,5,New Delhi,363231
2613,Encore Capital Group,Data Analyst,5,New Delhi,677584
2614,Nagarro,Data Analyst,5,New Delhi,1119076
2615,Annik Technology Services,Data Analyst,5,New Delhi,280296
2616,QL2,Data Analyst,5,New Delhi,246108
2617,Infosys,Data Analyst,5,New Delhi,1130085
2618,Dell Technologies,Data Analyst,5,New Delhi,602930
2619,DecisionTree Analytics & Services,Data Analyst,5,New Delhi,594543
2620,Polestar Solutions & Services India,Data Analyst,4,New Delhi,604847
2621,Gartner,Data Analyst,4,New Delhi,865056
2622,Home Credit India,Data Analyst,4,New Delhi,363048
2623,Citi,Data Analyst,4,New Delhi,600558
2624,Value Edge Research Services,Data Analyst,4,New Delhi,802080
2625,Ameriprise,Data Analyst,4,New Delhi,778493
2626,Teleperformance,Data Analyst,4,New Delhi,654510
2627,Fractal,Data Analyst,4,New Delhi,878070
2628,GALYTIX,Data Analyst,4,New Delhi,623148
2629,Team Computers,Data Analyst,4,New Delhi,293232
2630,Chatous,Data Analyst,4,New Delhi,332712
2631,CSC E-Governance Services,Data Analyst,4,New Delhi,310144
2632,Adglobal360,Data Analyst,4,New Delhi,602345
2633,BlackRock,Data Analyst,4,New Delhi,690924
2634,WheelsEye Technology,Data Analyst,4,New Delhi,625157
2635,Hive (CA),Data Analyst,4,New Delhi,390283
2636,Apsidata solutions,Data Analyst,4,New Delhi,263808
2637,BOLD,Data Analyst,4,New Delhi,1151955
2638,Britis Telecom,Data Analyst,4,New Delhi,464246
2639,Urban Company,Data Analyst,4,New Delhi,120444
2640,NCR,Data Analyst,4,New Delhi,409648
2641,PolicyBazaar,Data Analyst,4,New Delhi,551047
2642,Google,Data Analyst,4,New Delhi,418078
2643,NS Matrix Services,Data Analyst,4,New Delhi,343758
2644,NITS,Data Analyst,4,New Delhi,532302
2645,Namekart,Data Analyst,4,New Delhi,180000
2646,RCM Aeroservices,Data Analyst,4,New Delhi,250644
2647,Actiknow,Data Analyst,4,New Delhi,363669
2648,XYZ,Data Analyst,3,New Delhi,577190
2649,GALYTIX,Data Analyst,3,New Delhi,369852
2650,Unified Healthcare Group,Data Analyst,3,New Delhi,508188
2651,iEnergizer,Data Analyst,3,New Delhi,332016
